Mission_ID,Planet_Name,Distance_From_Earth,Crew_Size,Mission_Duration,Budget,Technology_Rating,Atmospheric_Composition,Surface_Terrain,Communication_Latency,Energy_Resources,Previous_Attempts,Alien_Contact_Probability,Critical_Failures,Success_Status
e3009267-8ab6-494b-83f1-11cd4df40055,Aurora,315.21,25,37,457.79,10,Methane-dominated,Icy,2.01,Geothermal,1,0.9679922945923699,0,No
d39a34e3-4b1a-46e5-8329-e1539c701518,Aurora,842.94,7,269,324.89,3,Carbon dioxide-heavy,Rocky,16.73,Solar,0,0.09618605128516321,0,No
845cbb93-f838-48a0-a057-6ba7e3954adc,Aurora,906.02,29,104,454.02,6,Methane-dominated,Icy,2.85,Chemical,3,1.0,1,Yes
2b8d91a0-9e5e-40aa-9984-1d5019eea6a3,Zarathustra,794.38,40,107,360.81,6,Hydrogen-rich,Oceanic,15.66,Nuclear,3,0.3071776500888853,1,No
ed4f2bd8-ba53-44c6-8dd0-4c96599eef6e,Titanium,874.3,40,64,208.63,7,Oxygen-rich,Rocky,19.01,Solar,2,0.6985598608322808,1,No
538cdcbb-113d-434b-b68d-18492c404871,Aurora,223.29,47,337,436.59,1,,Volcanic,14.26,Solar,2,0.9031569746639713,0,Yes
1645d6e6-09bc-4263-8b0d-cdb88615c7e1,Aurora,274.35,7,68,183.56,1,Carbon dioxide-heavy,Volcanic,5.84,Geothermal,0,0.42258783390103155,0,No
ed38cdb5-1595-454c-b3d7-4b5cf609a20f,Xenon,856.44,10,360,337.51,4,Hydrogen-rich,Oceanic,4.63,Geothermal,0,0.14328176864146214,0,No
13e3c702-bfc3-4ce3-9dde-123a2d30d589,Elysium,709.13,5,279,334.24,10,Methane-dominated,Rocky,8.15,Solar,3,0.5652124805907204,2,No
c2ef626f-ae20-4aea-a1f4-4aad18001013,Titanium,250.39,7,139,383.06,4,Oxygen-rich,Volcanic,3.0,Chemical,1,0.82018224486665,0,No
7013a6ea-e4e9-4bed-b661-ed1f76cf9d50,Zarathustra,950.71,46,310,94.41,5,Carbon dioxide-heavy,Icy,18.85,Geothermal,1,0.32456469446298797,2,No
6edbf7b3-e0e7-45ae-b37f-55e5158fee58,Elysium,957.0,26,191,378.81,9,Methane-dominated,Oceanic,2.7,Nuclear,4,0.937472101066342,2,Yes
e2aff8b6-bfa3-469c-a7bf-053b124c552e,Aurora,114.49,39,164,477.6,2,Methane-dominated,Icy,8.63,Chemical,0,0.1949957843187009,2,No
477a3aec-f152-4831-b1bc-b0a508a22f4f,Elysium,296.68,47,194,171.18,4,Hydrogen-rich,Icy,13.85,Chemical,2,0.5078651810217814,0,Yes
38dee52a-eed7-49d3-ad56-8c7ca90bd97c,Xenon,1.49,26,274,401.22,3,Hydrogen-rich,Icy,5.72,Chemical,2,0.9429333788953128,1,Yes
5c2e5bb9-d18e-4d8c-a209-56ed1360a9d0,Zarathustra,49.55,18,267,160.79,6,Hydrogen-rich,Rocky,12.68,Nuclear,2,0.42208985794539144,1,No
e46c5faa-b293-4bb6-9e5b-6e1ebe66595f,Titanium,493.76,10,211,444.13,4,Hydrogen-rich,Rocky,14.33,Solar,1,0.09582530584914113,0,Yes
c0540af1-755e-46f2-a234-a4cce9b1d9ca,Titanium,239.05,34,241,276.67,1,Oxygen-rich,Icy,11.58,Nuclear,4,0.7129131965798319,1,No
975886f2-2a88-422b-b3df-e77dc33e865b,Aurora,813.49,17,200,448.3,5,Hydrogen-rich,Volcanic,5.76,Geothermal,0,0.5459377115652717,0,No
487e59b0-42cb-42f4-b612-a6b2be899611,Titanium,571.75,21,344,338.78,3,Oxygen-rich,Rocky,11.53,Chemical,4,0.7445625466637164,2,Yes
c167bedb-7737-4196-877f-d71f3ae9969e,Elysium,371.59,6,314,279.6,1,Oxygen-rich,Volcanic,17.6,Solar,4,0.657892736611915,2,No
e52ffe9c-1fd1-497e-b21c-b5c4d225583e,Xenon,410.9,20,270,54.83,9,Methane-dominated,Icy,12.94,Solar,1,0.6841713894142223,0,No
e342b89b-b2f1-426a-a79e-fdb765052931,Aurora,305.05,38,299,167.53,3,Methane-dominated,Rocky,18.96,Solar,1,0.5450371346168541,0,Yes
c6a11842-c22a-470a-b1a4-2f69f73b7795,Aurora,61.94,40,268,81.58,9,Hydrogen-rich,Oceanic,5.44,Nuclear,3,0.36251457284854915,2,No
c17e72a2-0d55-4c88-bac0-6461fdeb0d47,Zarathustra,928.06,22,245,171.21,5,Oxygen-rich,Volcanic,12.67,Nuclear,2,0.31426857441992223,2,No
f0264d29-7837-488d-9647-9f2fa4908822,Titanium,840.87,5,36,141.53,10,Oxygen-rich,Volcanic,6.39,Geothermal,3,0.34783434567300114,2,Yes
889e148e-056a-43fe-ad8f-984e580a8cd8,Elysium,86.13,27,284,255.76,8,Oxygen-rich,Icy,4.46,Solar,2,0.34883801052398733,1,Yes
c5a4159e-9757-447a-95cb-250013b0f8ef,Titanium,361.38,15,336,177.11,5,,Volcanic,19.07,Nuclear,3,0.7789407585362603,2,No
4b3c9a14-7252-4eac-91e2-fc11f783b79e,Zarathustra,642.2,42,93,437.29,5,Oxygen-rich,Volcanic,15.63,Geothermal,2,0.2121421339143844,1,Yes
4a2ade18-cb73-47c5-8453-dd8e1352aeb8,Elysium,230.0,41,266,68.09,2,Carbon dioxide-heavy,Oceanic,11.56,Nuclear,2,0.42524563209624566,2,No
bf75da35-c42a-4b2b-88b6-45a61f0cc14d,Xenon,568.83,47,30,497.32,7,Hydrogen-rich,Volcanic,7.78,Solar,1,0.2501204097812432,1,Yes
dd141cb7-82cf-4224-9295-3eaac6fd4f83,Zarathustra,389.7,31,302,106.39,10,Methane-dominated,Volcanic,5.91,Solar,3,0.1636400771956855,2,No
fddebc30-708b-4ec8-a4f6-552830b08702,Titanium,984.26,33,70,395.14,10,Oxygen-rich,Icy,2.93,Chemical,2,0.33253687279976185,1,Yes
0fd3e492-e27e-4b4d-b7ad-9a648e783fd0,Zarathustra,999.33,32,202,246.5,4,Carbon dioxide-heavy,Oceanic,3.8,Chemical,0,0.08551794879552581,0,No
18647883-e506-481d-b5e5-88272a030d2d,Elysium,841.82,5,144,297.48,8,Methane-dominated,Volcanic,19.88,Geothermal,3,1.0,0,Yes
f4550b48-412c-4f7e-bea5-4670304e1825,Xenon,821.58,19,177,103.17,2,Methane-dominated,Icy,11.65,Solar,4,0.08186070238987905,2,No
c00bbad6-9fa5-40eb-981a-c9955a6d9bdd,Elysium,86.55,32,146,145.98,7,Methane-dominated,Volcanic,10.8,Geothermal,1,0.17503981736137714,1,Yes
3d658b51-260d-4f6c-b60c-d42277e9e0f8,Elysium,326.08,25,342,361.28,1,Methane-dominated,Volcanic,18.77,Chemical,3,0.09808744918084462,2,No
0cb3d0f5-6ec6-4100-8512-b224fd98debd,Zarathustra,9.16,21,48,402.85,8,Hydrogen-rich,Volcanic,11.6,Chemical,1,0.3468933698019143,1,Yes
9a3be8cd-5db8-4a46-98bd-02764eaaac4e,Aurora,988.33,17,137,427.98,6,Hydrogen-rich,Volcanic,13.01,Geothermal,0,0.6551441865781052,0,Yes
